,3a62531.cel,3a636a1.cel,3a6a4b1.cel,3a6b021.cel
208759_at,368.324208790263,208.576014638096,266.787773369464,136.277307694173
208760_at,126.772397694512,116.295681886096,147.538199612828,69.7116450260117
208761_s_at,699.900453321097,38.9675114654004,148.750224117479,34.4771635010513
208762_at,15.1774401177245,17.6245592991613,17.249388690745,16.9903106976552
208763_s_at,865.986817978644,936.095869126306,231.820863705621,190.733279447724
208764_s_at,1984.52848033644,439.56417206908,260.398740563491,135.411804068537
208765_s_at,1296.22888435477,325.371468008231,301.510630266668,98.0904363055568
208766_s_at,1494.03124503741,184.390114330856,448.140381342638,38.5188087766495
208767_s_at,143.469165978112,142.975984724537,73.004559164578,67.3322279800646
208768_x_at,6475.94965993657,1966.44724194945,1469.29249968439,221.432100757287
208769_at,124.775818635636,96.799889370931,75.125076665861,59.4840923680202
208770_s_at,423.360588390421,172.815083513128,196.980138823828,140.001983973689
208771_s_at,537.321616252105,193.220012807849,238.705692690847,102.240554690191
208772_at,357.312968339558,81.3563945460521,35.244436974649,26.0497031829201
208773_s_at,230.007889900355,50.8154432710518,59.0979920004298,30.613135902701
208774_at,227.773234155317,821.403593305271,396.660338481413,127.105077125448
208775_at,1276.53602443213,141.352717947516,250.731366457438,47.9362883715218
208776_at,107.160889206853,66.3470587443323,165.227644206823,62.5153324727806
208777_s_at,768.604708599089,175.60261345257,173.068285744207,93.9529359938493
208778_s_at,2399.13511773499,264.847722761938,408.325300568698,131.940300329042
208779_x_at,406.825214730408,597.406654309541,577.333573297648,227.653401885284
208780_x_at,1581.95132902897,549.880303250269,536.020864210771,207.305337479591
208781_x_at,898.023851337941,369.452648340528,427.55484203374,264.288913616808
208782_at,44.600266253153,617.369117998485,332.006536699315,110.784068192337
208783_s_at,163.164425614436,317.17059776407,38.0742945290262,24.3426773616513
208784_s_at,382.26365732513,244.09546047236,228.298492817278,121.497889623712
208785_s_at,340.990526868863,147.498618048354,118.938544219516,35.0925644746781
208786_s_at,480.118164162064,225.718341953976,422.042227351697,184.773768436997
208787_at,1645.71644198414,141.666388723823,265.710702232248,34.9642384466722
208788_at,1875.63738902744,509.856388530722,154.112928253667,48.9217689250657
208789_at,121.314492242921,690.721758575784,354.69562787467,351.855533061694
208790_s_at,21.8288373618301,149.307250113849,17.9443319762406,28.9684732126745
208791_at,29.7598892935412,1687.27514946724,909.584279523281,1235.70268337635
208792_s_at,52.7696478793308,660.986402594449,271.185166625846,385.510630012825
208793_x_at,315.781432167791,119.157303123625,115.694871674692,42.7409849360957
208794_s_at,362.568775474995,154.583260302966,55.9591962317115,24.948662488641
208795_s_at,1342.65755429559,160.924155834421,316.313963545469,34.3104830835341
208796_s_at,1755.60631677671,118.189388451286,127.72189116088,26.4808907977249
208797_s_at,116.314750979543,26.1973260682096,24.1363803350897,21.4048302199557
208798_x_at,1003.45012035275,46.4885767961086,426.914985019567,95.0672005499373
208799_at,897.857914088193,298.449460240756,439.030807826001,188.343397494574
208800_at,289.962835206573,23.3738399438432,45.769965024716,27.4594770158837
208801_at,1248.25012208651,66.6784212589212,165.168926852011,52.1064183024433
208802_at,60.4257595525204,19.7734845948411,25.8960929961868,19.9474101405718
208803_s_at,135.873668699396,38.9362732704822,37.7937496242272,23.2730349655545
208804_s_at,668.799444807834,169.327210754219,434.754344882762,186.452654572118
208805_at,2237.84218550255,298.938445490787,289.072570378682,111.18646801716
208806_at,258.651720169958,164.281449020558,476.397470868351,132.786563639508
208807_s_at,502.636624566616,380.604131580258,498.581880814003,124.011633623738
208808_s_at,2397.98122611437,43.6143202054403,21.6660759605302,18.1094413784434
208809_s_at,212.848787716351,35.110197266268,28.9918483340435,34.7806028575646
208810_at,23.6224841631305,19.9328633481491,61.3379193982761,41.7624911887649
208811_s_at,203.3099088878,86.1111952559816,153.285447159074,56.4689930820297
208812_x_at,6645.5982636194,4755.87114111007,312.561061826972,350.12328792779
208813_at,538.823427330384,97.8342707259128,121.422490298225,167.046621400554
208814_at,107.006391957452,76.0773073171686,61.2369274555389,73.9056360091492
208815_x_at,589.873643875736,31.75064361338,30.9520911980772,22.9355107962322
208816_x_at,277.957920155825,1227.68955055876,283.716899463616,172.255320240303
208817_at,353.481190808853,649.448797113869,189.718475925577,80.2669464572317
208818_s_at,766.131786652084,727.469173009963,321.971279582843,104.578106952872
208819_at,1466.315449591,458.110019361533,94.8808461724498,50.9219743199617
208820_at,25.2395919950499,63.7413941623846,64.8451353833901,92.7950609971775
208821_at,1275.10776415,209.790418638309,101.603573392356,69.2824634678819
208822_s_at,571.894487354533,244.493108347183,261.982055680317,91.8577190335482
208823_s_at,245.165874586527,288.383732111404,321.31042600107,138.286387881181
208824_x_at,430.133809057098,184.107675008684,209.152739228215,162.834856165907
208825_x_at,12851.7483190586,7261.73571588767,3794.1308018899,2066.79521015263
208826_x_at,3076.73127272959,968.234766880247,559.807948982599,485.387707246233
208827_at,1398.05093046306,498.706776832433,232.700064483069,190.975452936591
208828_at,291.927127443833,47.1752298442249,60.5162971331709,31.4857466635748
208829_at,2140.67089033482,518.46966402608,176.641085928105,95.5035041829656
208830_s_at,232.382880157135,244.298747852784,243.829317809907,111.813787202453
208831_x_at,214.172278357887,180.672335766025,158.281268404202,80.4059473855281
208832_at,124.200708567464,200.866909774331,255.584837130427,103.255252307277
208833_s_at,1606.10578983209,385.539090856189,761.324649957011,203.013337687137
208834_x_at,11305.0059721089,6467.11798905224,4474.68073479594,1642.76283094562
208835_s_at,740.928265413457,279.435109491992,329.853604611545,75.1502913326059
208836_at,1431.05085132423,645.900699235102,563.29262693032,136.437551041971
208837_at,158.025612669479,328.682904587639,86.4975199944544,39.3476787840031
208838_at,148.654700646319,29.4159476136168,111.667301063897,24.1089374004516
208839_s_at,274.853068793406,32.9203390150255,118.187913386215,30.4678107171339
208840_s_at,370.006743712963,22.9227330186093,36.0514761376867,34.5165597326612
208841_s_at,431.986580528334,148.488285742518,254.378379867629,63.8768158995919
208842_s_at,915.47858131951,386.089841322755,167.6883643544,109.256944830411
208843_s_at,371.888763102223,111.9450161548,54.1928677806719,33.4830433916479
208844_at,61.1521497820554,64.3957622226899,60.2183123440391,58.6323483625357
208845_at,2001.78233481618,257.478226327005,412.136736979499,139.654228529586
208846_s_at,622.669832977184,95.0178666025651,325.955475633316,146.291035449278
208847_s_at,485.168149562787,261.54972695969,89.3955330566845,74.3652415945068
208848_at,117.066476767763,111.18733495561,85.8921872645208,47.1174072831474
208849_at,20.3357272539802,21.8808373746962,20.2991041869609,29.5003388376958
208850_s_at,77.2459284285601,85.8756671690171,184.874180289408,270.314001587633
208851_s_at,84.7011655226143,200.188398258007,340.907944538003,631.055364191108
208852_s_at,919.718037740747,120.306098938502,218.574932950851,51.4024227445608
208853_s_at,1013.10324346389,202.302995413931,234.893998412809,67.7313673556306
208854_s_at,616.266264307266,204.202058780456,88.7804783588455,73.3546999475151
208855_s_at,2046.58191113327,579.547032983682,308.469239099461,246.11712527197
208856_x_at,11553.141044332,10529.3584185637,3628.2083880628,712.713852292235
208857_s_at,153.622625088893,26.2028130593936,103.431018557444,57.3103827084491
208858_s_at,514.596202754912,179.792499957314,66.6538740591393,91.0905012125118
208859_s_at,45.9656815898392,20.1392389988588,28.8057781657424,18.8274694882816
208860_s_at,63.4975574702564,29.5210198302048,122.700567481927,35.1968318068928
208861_s_at,166.927691895021,42.4331461106957,419.472008405967,68.0140171804048
208862_s_at,149.273466510359,147.239806748926,282.683514890422,132.823255522932
208863_s_at,985.524710084798,82.5593482937415,57.1000507708542,50.9968873362668
208864_s_at,970.096387437305,179.177746301624,192.369156630054,51.9059252100782
208865_at,526.897264018062,292.786966414647,349.552254019036,73.3918819975234
208866_at,28.387062606976,27.3475856980924,20.7517595761166,17.901490501511
208867_s_at,105.696678631829,82.0460965666829,91.4160754589109,50.6607227130737
208868_s_at,165.477893825906,152.352922939561,252.922140164941,294.509876732011
208869_s_at,25.656352048169,75.1457340614498,158.460016626079,229.339969952363
208870_x_at,2426.40236790566,713.56541506285,906.463636730858,408.039291164524
208871_at,64.2426059237027,161.526923991556,159.506980948504,105.375306608729
208872_s_at,946.410881992568,489.343687318903,377.724599068917,255.640497125255
208873_s_at,218.639934857477,121.048615538015,489.797314576695,193.693107312792
208874_x_at,491.678933922195,332.720304344501,339.177588994843,194.891060054972
208875_s_at,137.939923027433,22.2557885012955,61.9204431116809,36.100139387009
208876_s_at,20.3204848472345,15.8087298911389,15.8659452010019,16.3992267622461
208877_at,147.850436785729,21.5467921792955,75.1891604702504,25.5170521927236
208878_s_at,113.859415088546,41.2572807408468,59.9255822165501,29.291086730951
208879_x_at,200.887621003331,101.308753372481,117.322326283647,46.2818869682001
208880_s_at,548.110646260074,391.292730499527,304.476386256964,189.551853825564
208881_x_at,1750.15178423484,263.993642368826,327.990212399639,184.080273355528
208882_s_at,169.523140448917,23.9532845581516,33.8910489593263,34.8231775914541
208883_at,125.278688206818,17.694070051761,36.1875631910877,18.2975899369307
208884_s_at,527.046344951585,67.3340821703853,243.264333339356,97.5876283942396
208885_at,4061.29129444807,305.724123473294,169.615304607268,96.9756421198604
208886_at,45.485266410728,303.285962145771,322.221027348621,58.5222720072584
208887_at,1325.27334325018,1059.78986433328,264.037694827472,158.695163698728
208888_s_at,79.8717723364323,72.6522476520064,62.4082508006901,41.544600016246
208889_s_at,150.591263359732,54.5826045317468,169.506676529021,141.077342236384
208890_s_at,692.241747344881,835.075047134515,286.482931952523,77.0580198974534
208891_at,16.2049302039318,42.5227434590251,32.9081364270926,23.8033644759224
208892_s_at,13.9209170037427,30.4458127996493,20.2126557913749,18.9251981493652
208893_s_at,35.7578349159903,100.158311310591,109.378984681997,79.4159414104654
208894_at,5534.39791387539,95.8159270535106,69.4176825200246,135.039990420345
208895_s_at,620.616327563529,125.060241640424,60.1584858963118,51.6682052284771
208896_at,75.9055291231743,17.4759244535153,19.0070013488963,19.1373284173397
208897_s_at,976.437824665463,61.067603281727,114.78634751511,92.4815064552951
208898_at,238.461104173405,117.657924814196,186.059858507221,139.630086273115
208899_x_at,218.185658378279,107.957333941097,164.62945090049,82.0998761232587
208900_s_at,489.706506011851,37.4140091907738,33.4007482045243,17.7723323131269
208901_s_at,1040.78765092963,105.510572481839,172.057437830697,71.3365789330232
208902_s_at,150.047257151041,36.1190421527917,130.043296519005,50.7070788352966
208903_at,142.306517748103,203.139652700468,269.292729604321,136.178742510364
208904_s_at,6412.4747907832,7167.90995340885,1520.37750493805,859.902948248793
208905_at,2630.46202487792,209.319200592783,459.518197817442,238.460176471547
208906_at,97.3896568347657,316.387130346879,446.502022614125,318.61693074617
208907_s_at,680.273163200403,93.933972847531,122.678910351969,55.0922029634682
208908_s_at,340.862312985708,73.9236504011109,87.9456250679258,36.880964276068
208909_at,3560.10931070729,575.616465929618,411.704098950598,246.674230412105
208910_s_at,1787.78652685957,129.228476348473,112.979951943736,63.1527051128769
208911_s_at,411.653362268673,203.373342683262,126.079813381914,78.4840612458419
208912_s_at,383.802574540512,429.971026321336,380.212691839654,1380.72486321244
208913_at,195.331187152568,53.5304160895192,31.8957604770841,24.4587372445347
208914_at,182.240942999072,159.660663699724,94.5532902038509,59.2671885749161
208915_s_at,519.056747498767,306.730489769112,278.134333036516,114.19396094627
208916_at,522.29783515297,151.666268336207,251.392169724981,230.377029097362
208917_x_at,316.464038021026,108.137523334394,99.739026463167,81.8297167309325
208918_s_at,296.865721606502,103.150416938991,27.3543467807334,30.3381543909176
208919_s_at,330.533132655542,168.579991239388,86.7124053757341,40.8367452459862
208920_at,28.7347068453004,19.7372719210917,31.7465629191028,23.7288831442421
208921_s_at,1974.60775048102,308.122292229651,221.908618294424,60.9128977861935
208922_s_at,418.290007687567,444.780221449241,300.814133482322,84.3988744040351
208923_at,659.457102777128,487.289019672689,210.515785889448,58.4227634734961
208924_at,65.9634181306624,222.814826044903,560.129563248373,70.8526800212697
208925_at,178.693850401912,40.6884252433881,95.0868477204227,268.237318939562
208926_at,183.283784092557,166.633647105142,61.2411290672829,42.1739120998365
208927_at,234.830233869461,38.741086454831,87.608630721085,54.6946090772986
208928_at,175.054880480512,138.824236452213,84.4551816285151,28.4975621961248
208929_x_at,7191.31058158718,5414.91880913759,2325.1818291049,399.298335604127
208930_s_at,305.515696874964,79.0774065431445,58.0196455364786,30.5953364149181
208931_s_at,590.849358565092,64.9933296833607,126.279724089235,28.7853946624921
208932_at,837.244604764072,543.124549105956,230.319206157516,178.102366133052
208933_s_at,25.0821066470423,29.3065935585923,92.4994465106719,26.6448355040883
208934_s_at,49.3716870744768,25.116707221911,70.1312003881044,25.4645627871818
208935_s_at,15.0700355929563,16.8790608243244,18.0104487569147,15.4104223334211
208936_x_at,85.056189221801,41.8782228618282,167.620396203511,71.4089125892381
208937_s_at,25.3651507032221,1241.06685524292,84.6035840671763,35.6902878618846
208938_at,83.4907713005854,28.0922865365725,28.2250054996661,21.1007704121182
208939_at,201.056670302432,39.0512878432958,74.6473431021717,30.054593021475
208940_at,147.151993314507,45.6137152545423,57.9320154423109,46.3740127935608
208941_s_at,447.329626534217,69.9120658051184,128.581334968728,43.1820021184632
208942_s_at,175.535886215823,126.517359349193,36.5464352624867,35.5096510776849
208943_s_at,383.442262691226,154.762952069954,136.254791151154,73.661597681478
208944_at,24.5937358560124,151.781150653466,45.4252056553476,52.2588264746735
208945_s_at,194.70926105793,49.6196717843919,267.780385509118,158.43133278803
208946_s_at,291.561442543609,53.5888829212051,49.0385486478666,24.886015474996
208947_s_at,155.064078357557,82.8292281839309,56.0032481689325,54.0271663020272
208948_s_at,905.978610111564,285.86039275178,275.191972583883,68.3026278030177
208949_s_at,111.486219305008,1251.76548351953,205.401385885448,156.679313440529
208950_s_at,22.9357148355836,94.9992806245046,21.9970857634511,27.3103721277518
208951_at,30.097945663867,138.838337271257,62.5346747296429,127.886379020507
208952_s_at,223.831887065136,140.694628345912,79.999770235328,48.1519809089365
208953_at,132.76863572221,42.5312364037892,20.0890175467286,22.3903226123933
208954_s_at,166.487010845829,208.532670626013,74.4624311008841,51.828546653319
208955_at,410.359415890458,47.8251862558742,84.4256377437741,45.2102565452984
208956_x_at,2039.50474176304,419.695873400215,100.127712501921,33.8961873710609
208957_at,121.552190249825,83.8409701622248,123.165723276575,113.641262780954
208958_at,25.256835521902,21.1195121251107,31.2981044305216,22.9812750957676
208959_s_at,593.835768391811,243.360543196438,90.598036546889,40.107829080492
208960_s_at,145.335789346317,195.894088900887,128.896539388385,56.1701716625858
208961_s_at,161.484322231146,178.54375078683,90.4794209219944,39.3894088169703
208962_s_at,838.150288865156,132.956394833007,61.2934784211906,48.8486212161514
208963_x_at,747.878171730208,48.9044802578735,59.9232992188048,56.9718416977332
208964_s_at,1008.03409832656,152.688808397524,202.998421913583,76.0791797426536
208965_s_at,648.633362474272,24.1407979734608,23.7391985091273,20.7208195340683
208966_x_at,1370.62297693996,28.8366801806517,32.6192230107773,23.8495034897108
208967_s_at,955.259134581633,381.212858637264,136.892109935305,119.974708847098
208968_s_at,459.244506479336,192.146714628011,287.228054948338,89.4708427448051
208969_at,1406.23161186127,344.761249007799,134.760772429892,87.9037612033395
208970_s_at,226.588470234957,109.068221223424,104.452956374711,64.4750714557061
208971_at,312.365757334401,88.3743138059258,142.261576877039,112.430391695494
208972_s_at,1192.89447912429,269.754465161115,231.810273005072,279.983718546361
208973_at,185.913494925503,85.1705358248158,155.358515217502,92.0557168000832
208974_x_at,1531.94353963729,219.525953459376,178.845486827816,55.6771703454556
208975_s_at,370.03902454312,45.7091294180161,23.6737774003649,21.0028196967114
208977_x_at,2043.7038741228,1066.65174517311,3387.1738968193,507.041958470742
208978_at,66.9567100767488,145.502084263217,416.44719704065,93.2856684497487
208979_at,411.648276482372,120.606466682834,330.01105529242,57.8557339118678
208980_s_at,5910.95179566829,1609.04989821096,1856.32706032672,1952.63045666898
208981_at,47.8478405003249,81.092598145143,79.857910085007,43.5118293383134
208982_at,154.735522044216,111.047620873298,127.825663559055,126.775991791017
208983_s_at,79.5872654437026,47.2226673481195,49.8030213606017,53.8057705160029
208984_x_at,426.14237859822,143.778029972937,160.536806554831,54.9466445679695
208985_s_at,267.447344323167,30.2268789467061,166.049261075863,30.8798518511867
208986_at,266.716378339987,83.2620120507251,144.926393558757,27.4479140650847
208987_s_at,538.412584517783,325.308251582196,203.574694492763,118.593193048783
208988_at,79.4306308298063,39.2559064394273,53.6265605239866,29.9463972927261
208989_s_at,265.860521566979,176.591278096512,182.675128265714,133.388892024077
208990_s_at,488.092986767457,42.0394864618591,251.60217398525,61.3156259316959
208991_at,716.746213011998,292.221281312532,94.7207598800781,55.5873012023379
208992_s_at,622.909101070304,357.384782416487,208.955102774529,113.300185127881
208993_s_at,243.960097381936,32.1851607263357,21.8532849915546,32.5313991881772
208994_s_at,388.882414477161,99.8826867990063,216.963050418736,140.712158167543
208995_s_at,84.8900937217747,17.9677875564581,16.0578566598732,16.8979020399402
208996_s_at,424.75178911108,331.063628442384,160.141196461745,114.906607958719
208997_s_at,1067.05120375319,334.87450569682,155.004860328039,197.132082484966
208998_at,2505.12107137031,253.749995605573,46.0030564440258,50.788962243203
208999_at,460.945695436104,112.57139442246,62.8503734717869,36.1935601351742
209000_s_at,178.938740951155,76.4620803188518,51.1288329655237,147.089512277533
209001_s_at,683.621843416938,214.435145428231,248.458206309464,109.736830386638
209002_s_at,175.792409762531,253.395665859881,358.317196818987,200.780409473303
209003_at,441.324291961242,209.359080304762,79.3548525641606,56.8014732374046
209004_s_at,69.2019003183955,57.3285398362105,53.4395942854776,29.9705171208849
209005_at,47.3968575895109,73.9988971481754,131.723285335751,30.0028658366772
209006_s_at,104.729296743275,66.5086377673201,32.4766996686106,25.582597011821
209007_s_at,233.30869497832,245.967892016637,151.575071445818,46.4221790171648
209008_x_at,71.8832096433673,1082.6571889778,49.4837238844992,26.3176068507537
209009_at,1520.75946904993,354.214117850946,298.998363846417,150.852927581696
209010_s_at,34.806806543526,28.8748488012029,27.9929212128192,31.4611244319483
209011_at,318.356559624031,266.156618500806,632.490406879493,181.249630642616
209012_at,140.211376800118,66.4780606055893,167.722004398132,31.7967482156687
209013_x_at,128.926278825448,167.252963581749,265.021429159462,51.8930808265087
209014_at,1145.49285553723,1075.92367583334,1030.42152061112,388.245680756056
209015_s_at,74.2163010792124,36.1781013745331,27.400082338211,26.8547650587512
209016_s_at,33.6113128385543,112.866876009878,19.2127414808315,20.7409253030943
209017_s_at,1232.86363924569,230.044464036875,136.02910498755,126.182700095123
209018_s_at,174.152273534728,362.977242937296,448.238715398966,278.244263560377
209019_s_at,147.471906981462,433.350029499736,558.630139676699,408.319233814333
209020_at,136.366278689884,84.5651681531212,66.5987118866312,45.3857298434951
209021_x_at,329.261555119081,297.267989694035,251.619172718944,165.609555287075
209022_at,743.708779936554,51.7922753973368,115.22328365195,29.7092442385714
209023_s_at,117.385891514652,21.43382687722,21.5735639311042,21.6937679156592
209024_s_at,1216.98466511956,119.240302346801,52.4517604010913,37.8928432373888
209025_s_at,335.06001726462,40.8552751702387,29.2054057471343,25.2190525543076
209026_x_at,8589.40408487524,1093.97935718578,4300.47497265635,645.603951427796
209027_s_at,154.986726537777,27.845800491308,43.5171515036337,26.0377547473896
209028_s_at,106.859722018214,21.6510096020927,29.6480613458716,21.1433435656984
209029_at,369.463969347563,210.04406098127,167.976769013498,95.2960615422295
209030_s_at,50.2932138244508,325.582744928758,302.503282788414,172.178325199409
209031_at,21.3760649421882,34.2735376612092,629.948985676552,135.314356228454
209032_s_at,41.6603747661092,47.9945405121144,202.745534614378,114.813643623613
209033_s_at,572.1279992644,136.818047278735,229.669580744106,60.3579410223088
209034_at,284.486768020094,139.707936303361,73.5973777913921,32.2599788325108
209035_at,66.8310194786487,249.06325141128,75.1422327362804,46.0971595012198
209036_s_at,1465.57287412133,433.397122960578,351.365213326579,131.718165969834
209037_s_at,32.624659766226,19.6161360152334,24.3978719987841,23.0797675998337
209038_s_at,188.348089880428,91.5839407248248,57.9314277199547,37.7699934120014
209039_x_at,540.884958894252,332.712603268012,207.673231051318,75.781006458551
209040_s_at,1905.73976681258,180.89251799691,51.233303605111,38.4528729227058
209041_s_at,186.134352819198,155.262500859083,214.038812401563,90.1239899994084
209042_s_at,538.240694347542,167.897460403479,97.6273219541394,41.0343437751439
209043_at,993.816514957872,301.796980988014,666.903664934995,215.645023536498
209044_x_at,501.707206579478,117.048504810539,82.9718830606355,54.8763562930912
209045_at,647.489083437967,192.793391321396,226.033782546905,55.2606962753128
209046_s_at,786.306371302571,512.590913256504,788.248743161285,188.693532321961
209047_at,53.8722076299522,390.921167168561,155.904866641067,153.52492900856
209048_s_at,413.080304021185,129.588305485639,193.167198816293,129.540017773473
209049_s_at,381.953988460837,32.9103751264169,136.016621198818,44.8064347970604
209050_s_at,372.381589757965,372.287568094072,773.970398685851,222.038935400061
209051_s_at,137.332638208498,206.04147579414,239.067185283197,115.598169592091
209052_s_at,378.496363542458,65.0021326629548,48.2432192261862,35.6688052492672
209053_s_at,746.981793356695,47.0568469706653,53.3904454301197,41.3541216240371
209054_s_at,489.879721725243,215.864000913242,162.784171958575,119.997401390382
209055_s_at,161.547695128946,57.5064745379457,97.9901958005564,70.5133968594945
209056_s_at,315.291319234483,53.4106593953388,80.2266730159306,33.3953725359248
209057_x_at,196.841014281072,174.269653891499,314.356875148432,471.355437349359
209058_at,595.31376874942,824.506550100897,238.336403678702,211.328460491461
209059_s_at,584.443217533758,576.085150665989,172.618911756133,54.0365909577243
209060_x_at,343.535640875805,98.1244366646808,46.0083765423729,58.7819591522598
209061_at,448.858757435787,98.9314013955277,152.762157586067,93.4579238458872
209062_x_at,277.897615042131,87.5054932534978,152.704511192482,106.07148297077
209063_x_at,224.527872823468,95.4805415393197,125.338648133942,30.0894569701598
209064_x_at,160.911451952161,34.2506623731401,359.451506656714,38.9314011467196
209065_at,63.3000655544911,25.4636955043614,65.0195901567261,52.1759342920106
209066_x_at,1534.93774317417,209.669511390541,292.465737825154,152.332061260701
209067_s_at,1407.41592252694,111.27938165541,241.947878143476,73.922462609549
209068_at,335.970410805448,121.611483607724,369.803698227865,70.6566257175745
209069_s_at,3265.15798710958,1874.35711442323,430.215668554679,177.707887034593
209070_s_at,64.1945161755177,154.235133378504,157.275735783364,171.148545282848
209071_s_at,30.5770097916732,254.494254808015,33.1599338312206,64.5767451025565
209072_at,34.3914519844752,36.943904830675,49.0367640062879,4258.44783825163
209073_s_at,92.7715868811146,51.2167836693877,46.9050275289153,39.7654528117967
209074_s_at,47.5017752866515,261.511546799368,400.133908794444,337.660360071343
209075_s_at,914.767022156745,354.454085502813,202.928615190444,164.702543130442
209076_s_at,500.425770198097,591.877140284584,240.23287105086,154.313213324401
209077_at,836.0906798252,234.942962308414,223.234711449272,186.228050535715
209078_s_at,576.677869079469,200.928135826932,150.114324761248,89.4183728337399
209079_x_at,149.606339345445,484.253590378188,953.530723791289,324.076905041173
209080_x_at,732.087620008906,105.015478451884,147.93961737097,96.6770093836036
209081_s_at,38.3209115736971,211.89535199733,32.8130585617694,25.1161425022792
209082_s_at,56.7571955514597,151.651448439504,59.4021478262791,42.8759913200638
209083_at,3935.59111762115,96.7272586698572,114.190997235485,56.0817747161974
209084_s_at,58.2789552697578,17.9259286558854,23.1332266281919,18.8207562517827
209085_x_at,225.368387720048,28.6106846273883,33.3325904456195,27.9703184548274
209086_x_at,105.396469630416,255.197508699333,231.450051468147,212.142371030489
209087_x_at,97.1973185406858,104.915401835564,55.8799614660146,35.6411850097903
209088_s_at,383.456877783673,142.267678972806,165.61490884616,162.779567067039
209089_at,571.404478409196,241.346623064864,327.588235362769,139.104098122798
209090_s_at,214.233443506391,90.7817113951166,509.274443049155,49.9471793041655
209091_s_at,591.019467051121,152.795806767646,122.095999339891,39.245395525208
209092_s_at,280.998989211571,130.878501948237,164.917036116299,39.0563546305999
209093_s_at,269.187618812821,125.784588294705,110.578091083987,136.174030261468
209094_at,235.593266888393,372.053764501629,528.35879811324,269.953978835658
209095_at,752.812994342282,58.9562704960166,86.3291866732372,27.9447375829429
209096_at,380.575467751059,17.8895987832945,48.3507126686107,19.4437384827336
209097_s_at,28.2839243517266,36.1327485264708,36.1471581036045,32.8750829849688
209098_s_at,16.1257232244549,25.7596500629539,15.9743238037945,15.9678246988256
209099_x_at,40.8110863290004,94.3063381314965,31.1639708946701,18.9825492823874
209100_at,605.460177240784,385.84590349947,128.335648477724,95.4975964833629
209101_at,18.80897162379,131.101054179143,21.0058232406207,24.2770398373385
209102_s_at,148.317017896045,247.640837496602,245.681232237218,75.9688436030733
209103_s_at,482.970687411276,180.973793809558,88.8197690204501,58.4137939624473
209104_s_at,1472.26246838399,904.82310280638,517.217443008952,349.223433051992
209105_at,27.6945399867696,37.5722225237012,56.1842871735163,24.4877876074966
209106_at,22.7344709682183,34.2710468369851,228.678820770509,34.9027738086896
209107_x_at,279.294044473266,196.53866685064,389.811021189983,288.585953471545
209108_at,28.6928599468891,133.047469920913,112.244490969492,52.9272623611633
209109_s_at,19.6427583052807,87.3214143304545,59.6015198922981,27.4605732076394
209110_s_at,184.087238978414,295.215748517013,219.409315254518,121.039847916941
209111_at,384.525566651498,211.783496502568,130.65785281663,71.6885485491694
209112_at,139.810903599051,101.62324428905,263.886088748173,31.8856760059825
209113_s_at,193.6055746784,172.127579964675,46.0714465906599,32.1776152606972
209114_at,244.711338960742,387.227913240038,173.156987125728,178.869620422478
209115_at,124.321549152708,24.0563551132294,38.6113354746746,20.3161755831252
209116_x_at,184.931887137941,1162.27438985863,596.705365837647,1585.5230650945
209117_at,179.894908413956,370.129271812474,191.685296879867,164.034570873215
209118_s_at,350.607615148856,409.524605604867,4957.60131677956,708.984723022017
209119_x_at,81.2089831682636,67.044951300606,46.2832822662596,31.5099548338431
209120_at,127.157884628547,69.3884576581697,31.7353379169297,17.4770454826001
209121_x_at,432.53757445453,529.961740675031,106.913671466135,71.2715749682816
209122_at,124.880310619361,91.9135607555578,83.754081194174,32.9073320178514
209123_at,338.396933170616,363.727370186941,263.587855232537,820.383480195725
209124_at,819.377069403872,202.954707272603,162.204702809025,215.91449796262
209125_at,16.4985352226094,51.3085691392549,19.5962083451003,20.4398472657296
209126_x_at,85.0779914129132,118.542864134834,70.8425024359838,38.2580514978411
209127_s_at,706.921346862866,60.1241444858305,31.8826919705991,27.7315166639576
209128_s_at,539.850769694214,134.01187576947,203.962820101556,127.202345454327
209129_at,323.179324498461,212.205946460021,49.1735017214033,33.9145407263934
209130_at,259.649160480056,180.65297829114,23.3631974191696,23.2075728574324
209131_s_at,47.0739944167192,21.1737928583252,29.3442914821585,27.18522170359
209132_s_at,358.27864586233,131.453394569832,78.7378560039761,44.3601465418201
209133_s_at,75.6180235499483,89.5983599969596,50.127432822556,60.2132706379737
209134_s_at,7622.45738755337,1710.21961293567,1405.23652109019,824.733691440674
209135_at,16.9463797718859,20.2646393942005,24.5647064518361,20.6342966902399
209136_s_at,372.443976342301,68.9853571946332,122.877381101554,55.5726501837551
209137_s_at,631.661984719918,243.723911588546,213.168951933432,43.8392631448294
209138_x_at,95.8950620712151,1223.38301340019,32.7631384405021,25.9515635827337
209139_s_at,229.992077257969,38.1480371108423,83.2618069615052,26.2102008694187
209140_x_at,10689.5451997481,6437.86150919925,311.725523937229,293.685344775673
209141_at,494.350329637848,181.279998986385,219.379819575951,47.3532535793325
209142_s_at,304.990662584144,55.0100699777994,45.4354078322085,20.054374410567
209143_s_at,869.924263205707,50.970358226325,66.1562743056581,61.1577508670089
209144_s_at,98.3707571144327,95.9609804817375,78.1322475266847,48.9971779981683
209145_s_at,50.5993582345595,68.720613915698,75.2080764053243,44.7895134747987
